country,year,reporting_level,welfare_type,headcount_ratio_international_povline,headcount_international_povline,avg_shortfall_international_povline,total_shortfall_international_povline,income_gap_ratio_international_povline,poverty_gap_index_international_povline,mean,median,decile1_avg,decile10_avg,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,gini,mld,polarization,palma_ratio,s80_s20_ratio
Peru,2004,national,income,16.3319912,4511586,0.739408846,3335906.597,34.39110911,5.616752714,8.499006765,5.571851736,1.107321439,32.25636399,1.302883349,2.401100246,3.404278339,4.562622886,5.846305191,7.300954572,9.111736795,11.72491709,16.39210315,37.95309838,0.498808504,0.451369375,0.460351763,3.251946957,14.67209563
Peru,2005,national,income,17.82866114,4968160,0.796057196,3954939.52,37.0259161,6.601225549,8.130909331,5.272891608,1.008498851,31.31497162,1.240327262,2.323069393,3.352580018,4.466710962,5.755724526,7.284640031,9.137772268,11.69497035,16.23071261,38.51349258,0.504513566,0.465469191,0.471074241,3.383514844,15.3629277
Peru,2006,national,income,15.60482261,4385276,0.783272009,3434863.943,36.43125624,5.685033127,9.151077336,5.989495962,1.087708885,34.92349908,1.18861293,2.268256152,3.346537617,4.504638369,5.823988474,7.351913834,9.232531476,11.83016687,16.29008913,38.16326515,0.503328575,0.466892973,0.470688174,3.374877348,15.75221768
Peru,2007,national,income,13.240407,3751411,0.746731457,2801296.603,34.73169569,4.598617701,10.28440944,6.797125826,1.216982571,38.87564598,1.183327617,2.273541472,3.377446433,4.586391689,5.918459639,7.396402037,9.217171531,11.89451836,16.3521789,37.80056232,0.500220408,0.463381545,0.463008574,3.309826758,15.66525658
Peru,2008,national,income,10.95046569,3127707,0.700625217,2191350.396,32.58721941,3.568452096,10.66945535,7.454088101,1.388026574,37.77081408,1.300934798,2.493952948,3.696181808,4.899954731,6.22733994,7.799556658,9.62876876,12.17054447,16.38188286,35.40088303,0.474873379,0.415748221,0.437331224,2.85697794,13.64540122
Peru,2009,national,income,8.82283677,2540330,0.679386341,1725865.504,31.5993647,2.787960743,11.13286789,7.730569963,1.559237254,39.18187559,1.400571057,2.636989658,3.781084631,4.950085232,6.229302333,7.710475735,9.565718002,12.129866,16.40113455,35.1947728,0.470065807,0.401793352,0.432015916,2.756325117,12.77897993
Peru,2010,national,income,6.835758113,1984262,0.647691385,1285189.402,30.12518068,2.059284492,11.64976077,8.334382705,1.777811564,39.86577133,1.526049847,2.793261416,3.99110547,5.191784209,6.452683765,7.924405871,9.661690631,12.1129809,16.12578898,34.2202489,0.455379256,0.374575879,0.406951821,2.534420059,11.65603376
Peru,2011,national,income,6.508266031,1904599,0.626276674,1192805.928,29.12914764,1.895802016,12.04068053,8.868471331,1.838709494,40.31037184,1.527081039,2.871511191,4.068613129,5.305361118,6.674205236,8.107898869,9.849397174,12.13922335,15.97822591,33.47848299,0.446601519,0.362223252,0.392323238,2.430809323,11.24375853
Peru,2012,national,income,6.081969143,1794594,0.642170361,1152435.077,29.8683889,1.816586335,12.70030145,9.397381663,1.896145265,42.23340347,1.49299233,2.886744885,4.13704853,5.364186215,6.69681366,8.121352262,9.827500365,12.15022187,16.06928081,33.25385907,0.444404087,0.360360733,0.38936299,2.395643415,11.2616665
Peru,2013,national,income,5.426511991,1615689,0.621778272,1004600.315,28.91991964,1.569342984,12.82167486,9.484904311,2.007588488,41.91118166,1.5657771,2.965655357,4.195286435,5.404054826,6.692834764,8.184410141,9.891810024,12.18619565,16.2262168,32.6877589,0.438828966,0.348866,0.391363971,2.313232067,10.79437378
Peru,2014,national,income,4.829549187,1453229,0.597059651,867664.3999,27.77021634,1.341175965,12.90635064,9.629412721,2.111849433,41.48221891,1.636287043,3.053429676,4.282216819,5.514707469,6.800821811,8.235677727,9.926262015,12.28294388,16.12671763,32.14093593,0.431392253,0.335698261,0.383026768,2.218660345,10.29223223
Peru,2015,national,income,4.741669979,1444822,0.600640208,867818.1867,27.93675386,1.324668778,13.01090559,9.604249111,2.123629448,42.42957009,1.632191881,3.094447662,4.348906961,5.535337019,6.748821576,8.089677825,9.735500219,12.11048762,16.09385532,32.61077392,0.433564001,0.337789643,0.37739934,2.231950852,10.30428252
Peru,2016,national,income,4.618025375,1428172,0.582750994,832268.6527,27.1046974,1.251701637,13.45174127,9.903754218,2.179692907,43.79574483,1.620379743,3.022967648,4.216301596,5.475802155,6.699785517,8.106972936,9.852589327,12.20067255,16.24685147,32.55767706,0.436392562,0.342568709,0.388295632,2.271130273,10.51063477
Peru,2017,national,income,4.4970593,1414069,0.585063016,827319.4733,27.21223328,1.223750464,13.28229852,9.836351894,2.204377084,42.9013194,1.659635251,3.073020825,4.282873354,5.448190637,6.716974583,8.168091887,9.935403019,12.29191201,16.1242785,32.29961993,0.4329279,0.336449885,0.387516382,2.233147474,10.23186508
Peru,2018,national,income,3.569299311,1141793,0.570598457,651505.3245,26.53946313,0.947273194,13.64275057,10.1651755,2.418162712,43.14442208,1.772489133,3.21013705,4.408375258,5.571739537,6.797772816,8.163230451,9.896305586,12.29240823,16.26311117,31.62443077,0.423876479,0.31898598,0.378264354,2.113545294,9.610904006
Peru,2019,national,income,2.978064004,968182,0.5541602,536527.9307,25.77489302,0.767592521,13.83871227,10.43799506,2.571695736,43.10488509,1.858334567,3.331776735,4.522130536,5.672285293,6.877175343,8.27908973,10.0073345,12.24725094,16.05657602,31.14804634,0.415627846,0.305593535,0.368950382,2.024634626,9.09510791
Peru,2020,national,income,5.825760661,1920861,0.65629165,1260645.034,30.52519301,1.77832484,10.92407157,7.928694851,1.888178725,35.93832377,1.728456934,3.069543495,4.24100962,5.343045873,6.567024826,7.994371806,9.76374244,12.18278773,16.21173064,32.89828664,0.43794137,0.34424711,0.394348414,2.287453673,10.23551748
Philippines,2000,national,income,14.45070281,11270357,0.485026903,5466426.35,22.55939083,3.259990519,7.211806131,4.534609524,1.503103604,27.18808254,2.084226304,3.031610898,3.820401986,4.672389821,5.694245233,6.96351087,8.700230258,11.30603902,16.02793711,37.6994085,0.476526983,0.382186954,0.437097785,2.770257641,10.50216094
Philippines,2003,national,income,13.59928779,11294476,0.515638185,5823863.105,23.98317139,3.261540379,7.199181773,4.651210696,1.489103686,26.3445216,2.068434627,3.099664519,3.942279646,4.843400184,5.872113785,7.191590666,8.915955099,11.45152137,16.02126815,36.59377195,0.465764491,0.366506164,0.426337528,2.622499038,10.1807335
Philippines,2006,national,income,14.93512701,13126285,0.511932357,6719770.02,23.81080731,3.556174249,7.176681422,4.542880816,1.460475816,26.25891716,2.035029465,2.991408392,3.806969987,4.672845387,5.721136875,7.060955836,8.899882711,11.66813019,16.55442169,36.58921947,0.471977293,0.375496084,0.4533225,2.709057711,10.57282367
Philippines,2009,national,income,11.29048487,10434007,0.470026701,4904261.887,21.86170702,2.468292755,7.545677698,4.844988169,1.624890446,27.35872884,2.15340558,3.156292713,3.947997686,4.813179975,5.844230377,7.138498608,8.887596104,11.51142616,16.28988881,36.25748399,0.463093856,0.35980916,0.431745805,2.576775185,9.896489385
Philippines,2012,national,income,10.93892203,10634015,0.474997082,5051126.1,22.09288756,2.416723793,7.72901078,4.958251609,1.633270671,28.03657169,2.113169095,3.115007616,3.908343402,4.766873258,5.804204786,7.146658165,8.924460301,11.53798024,16.40883996,36.27446317,0.464928983,0.36231173,0.439348705,2.609036672,10.07680231
Philippines,2015,national,income,6.490448853,6627605,0.425497021,2820026.184,19.79055911,1.284496038,8.4127802,5.607012269,1.926845254,29.38099878,2.290378695,3.350675319,4.17106952,5.052252668,6.090297327,7.343333421,9.075832016,11.61246298,16.08945412,34.92424393,0.445504156,0.330708316,0.406555889,2.349526374,9.043291895
Philippines,2018,national,income,2.981945967,3180287,0.364684035,1159799.896,16.96204814,0.50579912,9.285846298,6.450676461,2.353911906,31.13957238,2.534946014,3.647097366,4.495075678,5.393395263,6.388933353,7.598327551,9.196607813,11.5271614,15.6840082,33.53444736,0.422735786,0.29629152,0.368739589,2.086706541,7.961518956
Poland,1985,national,income,0.199171143,74095,1.452023432,107587.6762,67.53597356,0.134511409,14.40933941,13.0195695,5.934599001,30.06488096,4.118578119,5.718977714,6.71311757,7.629294926,8.555195919,9.547694309,10.67654285,12.07247861,14.10326276,20.86485723,0.251649662,0.11042296,0.207286757,0.862898451,3.554553649
Poland,1986,national,income,0.245606863,91995,0.473817322,43588.82453,22.03801497,0.054126996,14.72881384,13.25621728,4.959550238,32.14438275,3.367243481,5.135491814,6.360751845,7.428160529,8.466607599,9.564102868,10.77633826,12.33643144,14.74072318,21.82414898,0.27984542,0.134415875,0.233593917,0.979028078,4.300365811
Poland,1987,national,income,0.150352783,56635,1.372185438,77713.72226,63.82257849,0.095959101,14.71886262,13.2690281,6.050172996,31.14495357,4.110489479,5.56064942,6.669311767,7.631960563,8.550553059,9.505151104,10.59350844,11.99600587,14.22247882,21.15989147,0.255251278,0.108043017,0.20918386,0.88267681,3.658552593
Poland,1989,national,income,0.089329834,33911,1.869086649,63382.59737,86.93426276,0.077658299,21.14405727,18.88018974,8.146528108,45.66937392,3.85286892,5.389313623,6.423751542,7.402673896,8.405893449,9.489356782,10.72539304,12.25223076,14.45936445,21.59915353,0.268924724,0.123461203,0.227532066,0.936300688,3.90151545
Poland,1992,national,income,0.223611566,85786,1.088196129,93351.99315,50.61377346,0.113178784,16.23363749,14.0729837,5.792463478,37.69051745,3.5681858,5.113252999,6.121391597,7.087126978,8.12507525,9.217347068,10.51171048,12.24587736,14.79248959,23.21754288,0.292985629,0.14406499,0.246572418,1.060648154,4.378310249
Poland,1995,national,income,1.744774299,673396,0.866496109,583495.0139,40.30214461,0.703181873,13.35097442,11.18062887,3.324739903,35.46172301,2.490260109,4.296764089,5.544941618,6.666543466,7.773617269,9.001643228,10.40210625,12.20358116,15.05939313,26.56114968,0.346447211,0.218815155,0.282435849,1.398064937,6.132369886
Poland,1999,national,income,0.745825993,288338,0.951253245,274282.4582,44.24433699,0.329985365,15.82250433,13.55731238,4.594695574,39.40204048,2.903899079,4.641159266,5.829147461,6.910291484,7.991885003,9.157240549,10.52347608,12.24510896,14.8952611,24.90253102,0.321484095,0.183671411,0.264087599,1.227663208,5.274683151
Poland,2004,national,income,2.171584159,829159,1.014033287,840794.8266,47.16433895,1.024213209,17.31482372,14.03285799,3.354945666,48.85609392,1.937614682,3.754446941,5.02290588,6.204790632,7.456409402,8.826863261,10.40428325,12.47449422,15.70185254,28.21633919,0.380255091,0.269176614,0.326444683,1.667656179,7.715691544
Poland,2005,national,income,0.920936586,351480,0.899498554,316155.7519,41.83714207,0.385294045,18.33641103,15.0635843,4.344981741,49.14369137,2.369592246,4.056816675,5.256109587,6.411956285,7.611114719,8.929421678,10.49132435,12.46523553,15.60727832,26.80115061,0.358089861,0.227717083,0.311159911,1.481178698,6.59908659
Poland,2006,national,income,0.658852449,251295,1.050058345,263874.4119,48.83992304,0.321783449,19.60679378,16.30028313,5.012431079,51.77676248,2.556476665,4.28495202,5.495766807,6.589361865,7.677022923,8.943304856,10.39649109,12.33123376,15.3178279,26.40756212,0.346687635,0.212172486,0.291673778,1.395264951,6.098929322
Poland,2007,national,income,0.471380939,179693,1.228211084,220700.9343,57.12609693,0.269281452,22.03272538,18.24353011,6.042093326,58.06461643,2.742326799,4.421841321,5.621799536,6.656588181,7.717949128,8.917266485,10.33501029,12.19890607,15.03450645,26.35380573,0.340026851,0.20381193,0.282046483,1.355470235,5.777127434
Poland,2008,national,income,0.175348271,66853,0.826555427,55257.70998,38.44443848,0.0674118,23.75744567,19.87249004,6.656608699,61.97830826,2.801904207,4.514156153,5.690738619,6.711699469,7.767353642,8.985026982,10.39058356,12.20055307,14.85003313,26.08795117,0.334858479,0.194705905,0.276002982,1.323019156,5.595632387
Poland,2009,national,income,0.366326599,139759,0.591390633,82652.16343,27.50654106,0.100763438,24.16070713,20.32052429,6.738414559,62.38103975,2.788997243,4.475982762,5.672876955,6.770823622,7.829235985,9.023209969,10.37837587,12.17734564,15.06394086,25.81921109,0.333560194,0.194057651,0.275117221,1.310042597,5.627428006
Poland,2010,national,income,0.349237802,132860,0.848714848,112760.2546,39.47510919,0.137862193,24.6476686,20.80172997,6.877035003,63.57470529,2.790136104,4.51036738,5.688542981,6.774834597,7.885365354,9.046598231,10.41790664,12.18533231,14.90752137,25.79339504,0.332152174,0.193704317,0.272250545,1.305077427,5.575083485
Poland,2011,national,income,0.341944579,130155,0.923179545,120156.4337,42.93858349,0.146825891,24.83698942,21.00653951,6.8862293,63.41684515,2.77257005,4.48682269,5.659052447,6.755459765,7.884249735,9.095142543,10.47717828,12.26419743,15.07210156,25.53322549,0.331810429,0.193085447,0.276872459,1.29782194,5.593488121
Poland,2012,national,income,0.19502151,74231,1.138486765,84511.01102,52.95287277,0.103268995,24.71139945,20.96432009,6.854548879,62.52514474,2.773840831,4.473157606,5.667985449,6.789320958,7.915930731,9.114805122,10.509552,12.34952542,15.10373545,25.30214643,0.330203379,0.190328426,0.276763392,1.284092315,5.575533407
Poland,2013,national,income,0.421610527,160381,0.864591642,138664.0722,40.21356475,0.169544125,25.32070794,21.53535026,6.931661015,64.23371438,2.737546293,4.490145648,5.676347271,6.747606861,7.871962233,9.123554707,10.49813887,12.35723695,15.1294049,25.36805627,0.331374629,0.193505913,0.27792136,1.290887093,5.603097296
Poland,2014,national,income,0.399825491,151981,0.8323089,126495.1389,38.71204185,0.154781013,26.02775792,22.29430953,7.085529966,65.48401561,2.722297474,4.526529553,5.753504934,6.845125059,7.961966218,9.125210333,10.45765895,12.28510322,15.16330479,25.15929947,0.328244921,0.191234115,0.269883451,1.267633402,5.562638495
Poland,2015,national,income,0.433712995,164752,1.002376237,165143.4897,46.62215054,0.202206319,27.36418265,23.80960294,7.605797522,66.3108877,2.779471844,4.624489115,5.873263145,6.965765905,8.150378185,9.304807765,10.6387512,12.40585349,15.02448835,24.23273099,0.31751535,0.180716467,0.2636472,1.197092474,5.302191565
Poland,2016,national,income,0.236793985,89911,1.096035316,98545.63131,50.9783868,0.120713912,29.28846328,24.84104904,8.916840803,72.06085958,3.044489128,4.918692457,6.025219382,7.015559051,7.982862572,9.111305503,10.39314012,12.07422448,14.83066965,24.60383766,0.311898259,0.170731721,0.255558975,1.171390425,4.952104493
Poland,2017,national,income,0.348524958,132352,1.184122432,156720.9722,55.07546197,0.191952099,30.09469521,26.33124499,9.631533697,70.78238805,3.200409118,5.105255644,6.196276415,7.169389668,8.206977809,9.299625672,10.52349383,12.08495423,14.69372896,23.51988865,0.29686049,0.155901783,0.241388774,1.08529969,4.600910187
Poland,2018,national,income,0.247577449,94017,1.126711373,105930.0232,52.40518015,0.129743522,32.35029349,27.94274019,10.30172748,77.68947225,3.184430917,5.000111766,6.146746358,7.162711631,8.160695351,9.206048509,10.44006825,12.06042795,14.62368433,24.01507494,0.302154394,0.160810918,0.24259056,1.117291997,4.720942974
Portugal,2003,national,income,0.895896368,93700,1.167252668,109371.575,54.29082178,0.486388475,29.86706185,22.76080434,6.730204614,90.34381825,2.253386908,3.982780219,5.096257289,6.087331703,7.096236783,8.192040518,9.689792892,11.71684227,15.63668537,30.24864605,0.387753517,0.269424558,0.320361516,1.736456346,7.357938055
Portugal,2004,national,income,0.53664836,56261,1.038494459,58426.73677,48.30206787,0.259210098,30.85495543,23.18612362,7.266331489,95.25604976,2.354996592,4.053969336,5.091025718,6.067710864,7.044372794,8.044413882,9.480274276,11.55842206,15.43260986,30.87220462,0.389388362,0.263715803,0.315199487,1.75732738,7.225005562
Portugal,2005,national,income,0.543521214,57088,1.088942573,62165.55361,50.64849177,0.275286133,30.76427384,22.92328032,7.527899173,94.07055403,2.446961438,4.206065926,5.198058494,6.097734781,6.964948798,8.006627378,9.423946654,11.56213357,15.51566679,30.57785616,0.384800724,0.257566611,0.313850434,1.703613668,6.928202822
Portugal,2006,national,income,0.092665896,9751,0.483371937,4713.35976,22.48241569,0.020834445,31.31059303,23.41135332,7.889107105,92.85494362,2.519628772,4.178136467,5.126915904,6.016533419,6.99795375,8.091196407,9.723490991,11.95735936,15.73270543,29.65607951,0.380607799,0.24455319,0.328695016,1.66222313,6.776705859
Portugal,2007,national,income,0.257713543,27171,0.835808432,22709.7509,38.87481079,0.100186957,31.54064798,24.58704892,8.351526722,91.00404147,2.647861492,4.202159135,5.301422562,6.28655583,7.247579664,8.41438796,9.81337471,11.90993858,15.32378035,28.85293972,0.367501832,0.231498917,0.304803838,1.564862851,6.449136794
Portugal,2008,national,income,0.137252394,14491,0.847862542,12286.3761,39.43546707,0.054124813,31.26134515,24.5304633,8.060457121,90.45686947,2.578410201,4.291627303,5.350548831,6.316005579,7.34314551,8.42807015,9.835168506,11.73994457,15.18138607,28.93569328,0.36634151,0.231423089,0.296194572,1.561003954,6.421664996
Portugal,2009,national,income,0.165896615,17532,1.007985649,17672.0044,46.88305345,0.077775784,31.95680096,25.89429753,8.697545936,87.76505458,2.72165726,4.432877874,5.548393046,6.468420444,7.523901751,8.746902705,10.11944187,11.91490677,15.05984361,27.46365467,0.349074152,0.208861305,0.289726525,1.432536396,5.9435725
Portugal,2010,national,income,0.136459831,14428,0.858759227,12390.17813,39.94228963,0.054505051,31.4071779,24.9261688,8.331883041,88.82957007,2.652859505,4.384499236,5.430795793,6.355125068,7.370060838,8.563320441,9.996639225,11.87631686,15.08717644,28.28320658,0.358446705,0.219536997,0.296585437,1.502565291,6.162877952
Portugal,2011,national,income,0.508036104,53636,0.807393385,43305.35162,37.55318072,0.190782946,30.07461586,23.69186623,7.418964656,86.25181672,2.466852674,4.374674331,5.469967221,6.398760448,7.344729736,8.483483597,9.860277005,11.78397616,15.13800422,28.67927461,0.363446774,0.232217233,0.293314115,1.532810489,6.404605112
Portugal,2012,national,income,0.703210638,73942,1.108059999,81932.17248,51.53767439,0.362420852,28.31679232,22.76578552,6.250870661,78.6358477,2.207478372,4.242229743,5.55778625,6.557740717,7.525664042,8.641515694,10.11272531,11.98222232,15.40259679,27.77004076,0.360347924,0.23674495,0.293165905,1.495808733,6.693735093
Portugal,2013,national,income,0.855185916,89429,0.985180725,88103.72704,45.82235929,0.391864987,28.25016341,22.93249799,6.028281635,77.70922996,2.13389266,4.108130591,5.473087431,6.542609511,7.591875864,8.754183015,10.20868105,12.10469264,15.57531433,27.50753291,0.361871044,0.240739026,0.29860186,1.506624738,6.902064523
Portugal,2014,national,income,0.545673779,56756,0.929309825,52743.90842,43.22371278,0.235861015,28.75450192,23.60767539,6.502503904,78.8089717,2.261386381,4.232838167,5.564802225,6.63252597,7.68136292,8.743125142,10.18755902,12.06064815,15.22822749,27.40752454,0.355621728,0.22899134,0.284853981,1.46630539,6.565179833
Portugal,2015,national,income,0.482394234,49967,1.134558744,56690.49678,52.77017416,0.254561493,30.2690521,24.70573455,7.227291075,82.73971957,2.387683318,4.300563274,5.497105851,6.512416784,7.567124997,8.744098335,10.18341528,12.12861528,15.34421949,27.33475739,0.355233023,0.225707661,0.29278456,1.461926129,6.381190689
Portugal,2016,national,income,0.374637015,38683,1.143331773,44227.50299,53.17822201,0.199225483,31.03973267,25.04391691,7.546761443,85.54447448,2.431322951,4.436155818,5.611337953,6.642877475,7.58481453,8.670591678,10.06190896,11.94400014,15.05732192,27.55966856,0.351905183,0.220491955,0.282545689,1.44127755,6.205623916
Portugal,2017,national,income,0.410495999,42282,1.119283122,47325.52896,52.05968009,0.21370129,31.25841247,25.57109885,8.569319191,83.34676885,2.741444147,4.615041586,5.722963807,6.724759622,7.678700988,8.774187515,10.11969607,12.00260779,14.95681031,26.66378816,0.338038412,0.200630468,0.274782671,1.346369751,5.657674056
Portugal,2018,national,income,0.290253898,29849,1.127932938,33667.67027,52.46199712,0.152272001,32.98995472,27.10900764,9.125395567,87.77071737,2.766113396,4.637605708,5.788838747,6.830591674,7.758976224,8.779266856,10.14725653,11.89383325,14.79223183,26.6052858,0.334925626,0.197653458,0.266456644,1.328726321,5.59144898
Portugal,2019,national,income,0.148720617,15298,0.859706671,13151.79265,39.98635678,0.059468758,35.26192495,29.42764319,9.987910454,91.61701975,2.832491552,4.761737485,5.897585826,6.855095095,7.821455005,8.890246618,10.10344673,11.93471087,14.92137649,25.98185433,0.327627472,0.18523875,0.261375538,1.276943496,5.386093917
Romania,1989,national,income,0.284603271,65918,2.142454309,141226.3031,99.64903761,0.283603271,16.86105286,15.77421254,6.949400635,32.39317455,4.121569805,5.809590518,7.000456396,7.988144737,8.901464605,9.827261739,10.85882375,12.15396884,14.12688579,19.21183382,0.233073034,0.09206763,0.193476093,0.770947742,3.356981312
Romania,1992,national,income,0.553104248,126076,1.08857847,137243.6191,50.63155672,0.280044951,11.16252818,10.27377316,4.239275181,22.53983303,3.797773331,5.424030408,6.650648072,7.705300628,8.70267164,9.728948479,10.88417841,12.34376378,14.57027662,20.19240863,0.254617279,0.109593796,0.216810852,0.856417875,3.769618855
Romania,1994,national,income,8.907145996,2024613,0.492359495,996837.4339,22.90044162,2.039775689,4.775979823,4.205089692,1.769335943,10.83981743,3.704655397,5.148136386,6.294970559,7.313857867,8.301345848,9.339480224,10.534292,12.08747186,14.57925881,22.69653104,0.282005825,0.132421215,0.233364624,1.010458321,4.21062539
Romania,1995,national,income,1.748584311,396654,0.522547029,207270.3692,24.30451297,0.424985344,9.159408077,7.93178883,2.858137647,22.58220013,3.12043925,4.813350051,5.990642843,7.03713192,8.101266149,9.224328863,10.48700444,12.0704625,14.50072388,24.6546501,0.311580259,0.169694979,0.247799059,1.176183706,4.935267689
Romania,1997,national,income,2.248916082,507220,0.486835113,246932.5059,22.64349362,0.509233131,8.39480407,7.277564946,2.695629462,20.47053135,3.211068942,4.969441602,6.103527352,7.121588179,8.13908028,9.191940813,10.41614127,11.98633285,14.47611502,24.3847637,0.305044268,0.160831365,0.240377145,1.139175449,4.750422178
Romania,2006,national,income,7.355782892,1558967,0.759220229,1183599.282,35.31256877,2.597515939,9.688888253,7.912291389,1.643362267,28.14470996,1.696130892,3.3447172,4.723361168,6.09864098,7.453443576,8.841304352,10.33787925,12.45708158,15.99899991,29.04844109,0.396447067,0.294210139,0.336082244,1.831224569,8.936480564
Romania,2007,national,income,5.31061312,1109014,0.704840802,781678.3177,32.78329314,1.740993267,10.55401819,8.713835275,1.981021773,28.95946662,1.87703085,3.639905793,5.047384797,6.358624772,7.618008791,8.954650234,10.58143093,12.6222204,15.86146286,27.43928057,0.375483158,0.261978662,0.323992832,1.621424557,7.848693255
Romania,2008,national,income,4.086822018,839346,0.718610619,603162.9489,33.42374974,1.365968517,11.88275174,9.912613284,2.299670034,31.50961185,1.935300918,3.830960022,5.248675831,6.461236657,7.693681812,9.055018163,10.70426394,12.74648203,15.80728042,26.5171002,0.364302525,0.248643321,0.317339634,1.51732874,7.340004392
Romania,2009,national,income,3.128694841,637237,0.568343712,362169.6421,26.43459126,0.827058322,12.13685852,10.23852058,2.508212653,31.21960124,2.066607803,3.898596273,5.305647341,6.52164477,7.772069035,9.169822754,10.8122411,12.93233561,15.79806822,25.72296709,0.355645072,0.230772004,0.315545879,1.445719972,6.960538949
Romania,2010,national,income,4.17451934,845210,0.75092557,634689.8014,34.92677072,1.458025582,11.60332982,9.961970608,2.225254932,29.04258112,1.917772715,3.825198678,5.286243607,6.54073408,7.83031669,9.28647802,11.0499325,13.15596162,16.07783903,25.02952306,0.354725509,0.239989784,0.319924806,1.424564348,7.157855975
Romania,2011,national,income,5.376419894,1083216,0.817567851,885602.5777,38.02641169,2.044460123,10.87690967,9.227163313,1.975624934,27.05668057,1.816347652,3.725400864,5.13682134,6.509912159,7.805147501,9.258174171,11.16614531,13.41603283,16.29068006,24.87533811,0.358719303,0.251931995,0.333480381,1.447209712,7.428344693
Romania,2012,national,income,6.208166253,1245236,0.763347463,950547.7417,35.50453317,2.204180164,10.9495764,9.356543024,1.841924181,27.88043483,1.682187615,3.649923722,5.061635933,6.471647913,7.831994312,9.272570234,11.0632045,13.19517527,16.30909116,25.46256934,0.365482708,0.262452831,0.329515374,1.50975231,7.8339813
Romania,2013,national,income,6.617123019,1322346,0.735311294,972335.9479,34.20052529,2.263091602,11.0250674,9.41716514,1.791286708,28.02761659,1.624739917,3.33557549,4.942504971,6.497785272,7.948174279,9.405763425,11.25584214,13.37306507,16.19483037,25.42171906,0.369177172,0.27424386,0.337011953,1.550047578,8.389899838
Romania,2014,national,income,7.0226743,1398143,0.775984264,1084936.967,36.09229136,2.53464452,11.43827634,10.21032023,1.716635718,28.00754258,1.500781819,3.378095734,5.121172407,6.753628312,8.115885264,9.662710105,11.33836134,13.39640467,16.24715346,24.4858069,0.360115397,0.26961036,0.319885402,1.461518271,8.348838418
Romania,2015,national,income,5.266119069,1043514,0.699778734,730228.9063,32.54784811,1.714008546,12.34056697,10.91723589,2.027436476,30.56400268,1.642903831,3.436242765,5.171994542,6.625872974,8.062812736,9.647118194,11.33783388,13.32517509,15.98294837,24.76709762,0.359138906,0.257272981,0.321784314,1.467504705,8.023010404
Romania,2016,national,income,3.240313249,638415,0.715869796,457022.0161,33.2962696,1.078903151,14.05502885,12.53593061,2.527685718,33.31986132,1.798420868,3.773087421,5.351479,6.74390787,8.183279742,9.68263922,11.48825378,13.33440165,15.9378119,23.70671856,0.344069345,0.234044143,0.312303212,1.341872374,7.115583142
Romania,2017,national,income,3.266133243,639794,0.856329717,547874.615,39.82928917,1.300878604,17.60860872,15.40970742,2.789029079,43.79820093,1.583900877,3.681961334,5.165806919,6.503367739,7.876672993,9.499391021,11.342363,13.32958073,16.14378021,24.87317518,0.360168279,0.26094604,0.32883512,1.468740539,7.789219267
Romania,2018,national,income,2.666744099,519321,0.744005553,386377.7076,34.60490943,0.922824476,19.82359556,16.8878786,3.259296516,49.40528877,1.644150026,3.767471821,5.295585323,6.570792674,7.924331272,9.41325846,11.00158688,13.20680707,16.25355042,24.92246606,0.357615033,0.252788038,0.324951628,1.442439304,7.608812598
Romania,2019,national,income,2.164076617,419217,0.75163454,315097.9771,34.95974606,0.75655514,21.4668622,19.02761032,3.723320076,52.52881315,1.734450075,3.915904496,5.332703593,6.733357436,8.134024509,9.613056808,11.07757454,13.07261801,15.91658941,24.46972113,0.348042001,0.239444247,0.304528162,1.381189157,7.147571011
Russia,2014,national,income,0.310752229,446923,0.839075208,375002.0094,39.02675388,0.121276556,36.43552462,29.42220448,8.053434328,100.4990629,2.210324789,3.930138589,5.09867276,6.238196843,7.437637772,8.771934323,10.30011648,12.45949382,15.97077134,27.58271329,0.37085555,0.244435559,0.324164753,1.578199221,7.092866115
Russia,2015,national,income,0.292769265,421871,0.974219652,410995.0189,45.31254196,0.132661087,33.56166415,27.24245896,7.505958251,90.04531124,2.23646784,3.922381782,5.134238054,6.269063474,7.467797367,8.843535222,10.53151389,12.62678399,16.13840719,26.8298112,0.365648725,0.237546968,0.329611785,1.527706428,6.976663017
Russia,2016,national,income,0.25135121,362806,0.846101135,306970.5684,39.35354117,0.098915503,32.36613112,25.98379707,7.436415167,87.6005493,2.297591621,3.931460326,5.114831845,6.237754484,7.409066432,8.730095554,10.3994589,12.65275281,16.16148892,27.06549911,0.367521531,0.237226699,0.330502556,1.539418494,6.939577386
Russia,2017,national,income,0.267829809,387005,0.967347129,374368.1755,44.9928897,0.120504265,31.39406009,25.70336462,7.624610172,82.37067082,2.428679231,4.115448748,5.308037945,6.420290506,7.580389903,8.868782964,10.41816178,12.55791378,16.06463407,26.23766107,0.354576048,0.221074203,0.313611392,1.435913183,6.464160736
Russia,2018,national,income,0.14685706,212176,0.915501639,194247.4758,42.58147159,0.062533916,32.08127452,26.20337829,8.246196153,84.44616054,2.570407902,4.159148306,5.305647097,6.391013784,7.550757894,8.854480024,10.39250217,12.47738042,15.97609206,26.32257035,0.352571761,0.21375959,0.313179964,1.428539033,6.285505477
